id,incident_title,incident_description,incident_date,location_id,location_name,latitude,longitude,country_id,category_id,category_title,building,landmark,area,city,state,country
5582,"Uttam Nagar","i was molested at murga chowk. 2 men snatched my dupatta and started touching me inappropriately in broad daylight. its horrifying that we are not safe even during the day","27-05-2015 01:44",5951,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"8 | 10","Touching /Groping | Sexual Invites",,110059,"Uttam Nagar",Delhi,Delhi,India
5583,"Uttam Nagar","a girl in my neighborhood was raped in a park near kali basti. she was locked up by parents. i do not know what happened to her after that","27-05-2015 01:46",5952,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,11,"Rape / Sexual Assault",,110059,"Uttam Nagar",Delhi,Delhi,India
5584,"Uttam Nagar","an old man grabbed my wrist and started asking for sexual favors when i was getting back home. this happened at balaji chowk which is a crowded area in the afternoon.","27-05-2015 01:47",5953,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,8,"Touching /Groping",,110059,"Uttam Nagar",Delhi,Delhi,India
5585,"Uttam Nagar","my brother in law misbehaved with me in the street near our house. he was asking for sexual favors. i told no one about it because no one will believe me. this happened near balaji chowk","27-05-2015 01:48",5954,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"8 | 10","Touching /Groping | Sexual Invites",,110059,"Uttam Nagar",Delhi,Delhi,India
5586,"Uttam Nagar","i was going to my school in shiv vihar. i noticed a boy following me. when i asked me why he was doing this, he started groping and touching me. i started shouting and told him to go away, he then abused and slapped me. he pushed me, i fell to the ground. he went away and i ran to school after that. this happened early in the morning.","27-05-2015 01:50",5955,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"4 | 8 | 10","Stalking | Touching /Groping | Sexual Invites",,110059,"Uttam Nagar",Delhi,Delhi,India
5587,"Uttam Nagar","i was home alone with my father. my mother and brother had gone for a wedding. late at night my father called me to his room, he made me sit and started touching my breasts, i froze. when i asked him why is he doing this to me, i am his daughter, he told me that fathers can do this. he raped me continually that night. i feel such shame. despite it all, i told my mother about it the next day who told me that i have lost my mind and how dare i say something like this about my own father. i don't know what to do, i just feeling like dying. my house is at balaji chowk.","27-05-2015 01:52",5956,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,11,"Rape / Sexual Assault",,110059,"Uttam Nagar",Delhi,Delhi,India
5588,"Uttam Nagar","i was stalked by a guy near the park in shiv vihar. this happened late in the evening, it was dark, i decided not to confront him and quickly get home.","27-05-2015 01:55",5957,"Uttam Nagar, Hostal Vihar, Om Vihar, Hastsal, New Delhi, Delhi 110059, India",28.626665,77.05587,105,4,Stalking,,110059,"Hostal Vihar",Delhi,Delhi,India
5589,"Uttam Nagar","i noticed i was being stalked by an old man on my way from work. our area is anyway very dangerous and poorly lit, i decided to ignore him and walk as fast as i could.","27-05-2015 01:56",5958,"Uttam Nagar, Hostal Vihar, Om Vihar, Hastsal, New Delhi, Delhi 110059, India",28.626665,77.05587,105,"4 | 18","Stalking | Poor / No Street Lighting",,110059,"Hostal Vihar",Delhi,Delhi,India
5590,"Uttam Nagar","i saw a man forcefully taking a girl with him. i did not know what to do to help her and no one around helped her either. this happened at night in the thursday market.","27-05-2015 01:57",5959,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,8,"Touching /Groping",,110059,"Uttam Nagar",Delhi,Delhi,India
5591,"Uttam Nagar","a man holding a blade was making sexually suggestive gestures towards me. this happened in maharani enclave, deep vihar, in the afternoon.","27-05-2015 01:59",5960,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"6 | 9","Ogling/Facial Expressions/Staring | Indecent exposure",,110059,"Uttam Nagar",Delhi,Delhi,India
5592,"Uttam Nagar","i was getting back home from my coaching center. two men were standing near the corner of the street and whistling at me. i told them to stop doing this or i'll call the police, they walked away then. this happened near shukra bazaar in the evening.","27-05-2015 10:00",5961,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,1,Catcalls/Whistles,,110059,"Uttam Nagar",Delhi,Delhi,India
5593,"Uttam Nagar","i was getting back from school in the afternoon. few boys had ganged up and were commenting on me. i confronted them and got into an abusive argument with them, during this, i slapped one of the boys. they were stunned and apologized for their behavior.","27-05-2015 10:03",5962,"Uttam Nagar, Hostal Vihar, Om Vihar, Hastsal, New Delhi, Delhi 110059, India",28.626665,77.05587,105,"1 | 10","Catcalls/Whistles | Sexual Invites",,110059,"Hostal Vihar",Delhi,Delhi,India
5594,"Uttam Nagar","my neighbor's soon kept asking me for sexual invites whenever he spotted me in the street. one day he just entered my house and told me that he just wants to be friends. this happened near som bazaar in vikas nagar.","27-05-2015 10:05",5963,"Vikas Nagar, New Delhi, Delhi 110059, India",28.639235,77.028934,105,10,"Sexual Invites",,110059,"Suraksha Vihar",Delhi,Delhi,India
5595,"Uttam Nagar","i was getting back from shukar bazaar in the evening. a man started following me and was whistling while walking along. i ignored and quickly got back home to the safe confines. i feel scared going out alone","27-05-2015 10:07",5964,"Vikas Nagar, New Delhi, Delhi 110059, India",28.639235,77.028934,105,"1 | 4","Catcalls/Whistles | Stalking",,110059,"Suraksha Vihar",Delhi,Delhi,India
5596,"Uttam Nagar","i was buying vegetables in shukra bazaar when two men started whistling and commenting on my breasts. this happened late in the evening.","27-05-2015 10:09",5965,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"1 | 2 | 6","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring",,110059,"Uttam Nagar",Delhi,Delhi,India
5597,"Uttam Nagar","i was going to my school in deep vihar. a boy approached me and took my hand by force. he tried groping me and wanted me to come with him. i somehow pushed him and ran away. this happened early in the morning, not many people were around.","27-05-2015 10:12",5966,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"8 | 10","Touching /Groping | Sexual Invites",,110059,"Uttam Nagar",Delhi,Delhi,India
5598,"Uttam Nagar","i work as a cook in a bungalow near my house. my employer came to the kitchen and touched my breasts, i told him to go away but he kept abusing me.","27-05-2015 10:14",5967,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"8 | 10","Touching /Groping | Sexual Invites",,110059,"Uttam Nagar",Delhi,Delhi,India
5599,"Uttam Nagar","this happened to my friend. she was getting back from the shop when few men approached her and started misbehaving with her, they commented on her and asked for sexual favors. this happened in rajhans vihar in the afternoon","27-05-2015 10:15",5968,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"6 | 8 | 10","Ogling/Facial Expressions/Staring | Touching /Groping | Sexual Invites",,110059,"Uttam Nagar",Delhi,Delhi,India
5600,"Uttam Nagar","i saw a man misbehaving with a girl in budh bazaar,  i could not help her because i was not sure what was happening. he was pulling her by the arm. this happened in the afternoon.","27-05-2015 10:21",5969,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,8,"Touching /Groping",,110059,"Uttam Nagar",Delhi,Delhi,India
5601,"Uttam Nagar","this happened at balaji chowk in the afternoon. a man kept winking at me and it made me very uncomfortable.","27-05-2015 10:27",5970,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,6,"Ogling/Facial Expressions/Staring",,110059,"Uttam Nagar",Delhi,Delhi,India
5602,"Uttam Nagar","an old uncle keeps staring at me and makes suggestive facial expressions. i am so young, he should be ashamed of himself. this happens near 40 foota road, kali mata mandir, phase 3","27-05-2015 10:29",5971,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"6 | 10","Ogling/Facial Expressions/Staring | Sexual Invites",,110059,"Uttam Nagar",Delhi,Delhi,India
5603,"Uttam Nagar","near my coaching center, few boys gang up and pass comments on me in the evenings when i go for my classes. my center is on 40 foota road, near kali mata mandir.","27-05-2015 10:33",5972,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"1 | 2 | 6","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring",,110059,"Uttam Nagar",Delhi,Delhi,India
5604,"Uttam Nagar","i was getting back home at around 9 pm when a guy came from behind and started touching my personal parts . this happened at balaji chowk","27-05-2015 10:34",5973,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,8,"Touching /Groping",,110059,"Uttam Nagar",Delhi,Delhi,India
5605,"Uttam Nagar","i was raped by 3 men at a wedding i was attending. they locked me up in a room and left me there. i never mustered the courage to tell anyone about it. this wedding was near balaji chowk","27-05-2015 10:49",5974,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,11,"Rape / Sexual Assault",,110059,"Uttam Nagar",Delhi,Delhi,India
5606,"Uttam Nagar","i was groped by a man on my way back home from balaji chowk in the evening, i do not know who he was. he ran away after that","27-05-2015 10:51",5975,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,8,"Touching /Groping",,110059,"Uttam Nagar",Delhi,Delhi,India
5607,"Uttam Nagar","a man grabbed my dupatta and tried touching my breasts. it was dark and happened near balaji chowk","27-05-2015 10:52",5976,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,8,"Touching /Groping",,110059,"Uttam Nagar",Delhi,Delhi,India
5608,"Uttam Nagar","a man held my wrist near balaji chowk and asked for sexual favors. i pushed him and ran away","27-05-2015 10:54",5977,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"8 | 10","Touching /Groping | Sexual Invites",,110059,"Uttam Nagar",Delhi,Delhi,India
5609,"Uttam Nagar","i went to a shop at balaji chowk in the evening. the shopkeeper was staring at my breasts and then he passed dirty comments.","27-05-2015 10:55",5978,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,110059,"Uttam Nagar",Delhi,Delhi,India
5610,"Uttam Nagar","i was stalked by a man all the way from balaji chowk to my house, i did not know how to make him go away. this happened late at night, it was dark.","27-05-2015 10:56",5979,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"4 | 18","Stalking | Poor / No Street Lighting",,110059,"Uttam Nagar",Delhi,Delhi,India
5611,"Uttam Nagar","i was filling water at a tap near my house in balaji chowk. a man came from behind and groped me. it was late at night and poorly lit","27-05-2015 10:57",5980,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"8 | 18","Touching /Groping | Poor / No Street Lighting",,110059,"Uttam Nagar",Delhi,Delhi,India
5612,"Uttam Nagar","it happened to my friend in DDA park in the afternoon. she was getting back home from school after her exams when 3-4 boys around her started whistling and commenting on her. they told her they will come back in the night and take her away","27-05-2015 10:59",5981,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"1 | 2 | 10","Catcalls/Whistles | Commenting | Sexual Invites",,110059,"Uttam Nagar",Delhi,Delhi,India
5613,"Uttam Nagar","i was going somewhere through the dda park because it was a shorter route. men who were playing cards in the park started whistling and commenting on me. i ran out. this happened in the afternoon","27-05-2015 11:09",5982,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,"1 | 2","Catcalls/Whistles | Commenting",,110059,"Uttam Nagar",Delhi,Delhi,India
5614,"Uttam Nagar","this happened to me on the dtc bus, a man came and sat next to me and kept coming close. i constantly kept pushing his hand away but he kept coming close saying its very crowded on the other side and he is getting pushed too.","27-05-2015 11:11",5983,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,8,"Touching /Groping",,110059,"Uttam Nagar",Delhi,Delhi,India
5615,"Uttam Nagar","my friend and i were getting back home from school through dda park. we saw a man following us and we quickly rushed out and mingled in the crowd and got away","27-05-2015 11:13",5984,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,4,Stalking,,110059,"Uttam Nagar",Delhi,Delhi,India
5616,"Uttam Nagar","i was going to school through the dda park, a man started walking next to me and kept whistling. this happened early in the morning. we are not safe at any time of the day","27-05-2015 11:15",5985,"Uttam Nagar, New Delhi, Delhi, India",28.621272,77.061327,105,1,Catcalls/Whistles,,110059,"Uttam Nagar",Delhi,Delhi,India
5617,"Uttam Nagar","boys standing outside my school in hastsal keep whistling and commenting on girls coming out of the school. even the teachers do not say anything to them and tell us to ignore","27-05-2015 11:17",5986,"Uttam Nagar, Hostal Vihar, Om Vihar, Hastsal, New Delhi, Delhi 110059, India",28.626665,77.05587,105,"1 | 2","Catcalls/Whistles | Commenting",,110059,"Hostal Vihar",Delhi,Delhi,India
